Keyword,ad_position_average,ad_position_max,ad_position_min,bid,cpc_average,cpc_max,cpc_min,daily_clicks_average,daily_clicks_max,daily_clicks_min,daily_cost_average,daily_cost_max,daily_cost_min,daily_impressions_average,daily_impressions_max,daily_impressions_min,key,language,loc_id,match,source
flash,1.06,1.0,1.11,100,12.38,13.61,11.14,0.68,0.74,0.61,8.36,9.19,7.52,7.89,8.67,7.1,flash,en,2124,exact,scraped
fill,1.25,1.12,1.37,100,57.99,63.79,52.19,0.09,0.1,0.08,5.37,5.9,4.83,3.8,4.18,3.42,fill,en,2124,exact,scraped
experiments,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,experiments,en,2124,exact,scraped
robotic,1.45,1.31,1.6,100,41.46,45.6,37.31,0.07,0.08,0.07,3.06,3.37,2.75,3.38,3.72,3.04,robotic,en,2124,exact,scraped
similarity,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,similarity,en,2124,exact,scraped
optimize,1.06,1.0,1.11,100,29.99,32.99,27.0,0.02,0.02,0.02,0.61,0.67,0.55,0.84,0.93,0.76,optimize,en,2124,exact,scraped
allow,1.06,1.0,1.11,100,5.32,5.85,4.79,1.66,1.83,1.49,8.83,9.71,7.95,25.07,27.57,22.56,allow,en,2124,exact,scraped
connected,1.06,1.0,1.11,100,22.52,24.77,20.26,0.27,0.3,0.24,6.06,6.66,5.45,2.53,2.79,2.28,connected,en,2124,exact,scraped
coordination,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coordination,en,2124,exact,scraped
photographic,1.28,1.15,1.41,100,61.68,67.85,55.51,0.06,0.07,0.06,3.96,4.35,3.56,3.38,3.72,3.04,photographic,en,2124,exact,scraped
entitle,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,entitle,en,2124,exact,scraped
artistic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artistic,en,2124,exact,scraped
version,1.06,1.0,1.11,100,1.75,1.92,1.57,0.07,0.08,0.07,0.13,0.14,0.12,1.27,1.39,1.14,version,en,2124,exact,scraped
casino,2.38,2.14,2.62,100,71.8,78.98,64.62,9.64,10.6,8.68,692.09,761.3,622.88,767.75,844.53,690.98,casino,en,2124,exact,scraped
model,1.13,1.01,1.24,100,15.76,17.34,14.18,0.09,0.1,0.08,1.37,1.51,1.24,3.38,3.72,3.04,model,en,2124,exact,scraped
network,1.78,1.6,1.96,100,32.04,35.24,28.84,0.4,0.45,0.36,12.97,14.27,11.67,22.81,25.09,20.53,network,en,2124,exact,scraped
point,1.06,1.0,1.11,100,19.4,21.34,17.46,0.15,0.17,0.14,2.94,3.23,2.65,3.1,3.41,2.79,point,en,2124,exact,scraped
purpose,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,purpose,en,2124,exact,scraped
friend,1.06,1.0,1.11,100,23.4,25.74,21.06,0.04,0.04,0.03,0.88,0.97,0.79,0.84,0.93,0.76,friend,en,2124,exact,scraped
introduce,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,introduce,en,2124,exact,scraped
bonafide,1.06,1.0,1.11,100,65.14,71.66,58.63,0.04,0.05,0.04,2.69,2.96,2.42,1.27,1.39,1.14,bonafide,en,2124,exact,scraped
coordinator,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coordinator,en,2124,exact,scraped
cooperative,1.06,1.0,1.11,100,49.14,54.05,44.23,0.04,0.05,0.04,2.1,2.31,1.89,2.25,2.48,2.03,cooperative,en,2124,exact,scraped
cristbal,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cristbal,en,2124,exact,scraped
easy,1.06,1.0,1.11,100,8.24,9.06,7.42,0.28,0.31,0.25,2.32,2.55,2.09,1.69,1.86,1.52,easy,en,2124,exact,scraped
compliance,1.9,1.71,2.09,100,66.83,73.52,60.15,0.16,0.17,0.14,10.42,11.46,9.37,29.99,32.99,27.0,compliance,en,2124,exact,scraped
stack,1.06,1.0,1.11,100,9.54,10.5,8.59,0.04,0.05,0.04,0.42,0.46,0.37,0.42,0.46,0.38,stack,en,2124,exact,scraped
train,1.18,1.06,1.3,100,35.7,39.27,32.13,0.71,0.78,0.64,25.41,27.95,22.87,27.74,30.52,24.97,train,en,2124,exact,scraped
mxnet,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mxnet,en,2124,exact,scraped
remaining,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remaining,en,2124,exact,scraped
space,1.06,1.0,1.11,100,16.74,18.41,15.06,0.09,0.1,0.08,1.54,1.69,1.39,3.66,4.03,3.3,space,en,2124,exact,scraped
probabilities,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,probabilities,en,2124,exact,scraped
attributes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attributes,en,2124,exact,scraped
yolo v,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yolo v,en,2124,exact,scraped
person,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,person,en,2124,exact,scraped
high,1.06,1.0,1.11,100,13.18,14.5,11.87,0.03,0.03,0.03,0.39,0.43,0.35,1.27,1.39,1.14,high,en,2124,exact,scraped
level,1.11,1.0,1.22,100,50.12,55.13,45.1,3.61,3.97,3.25,181.08,199.19,162.97,35.49,39.04,31.94,level,en,2124,exact,scraped
automate,1.06,1.0,1.11,100,46.0,50.6,41.4,0.01,0.01,0.01,0.31,0.34,0.28,0.42,0.46,0.38,automate,en,2124,exact,scraped
build,1.06,1.0,1.11,100,21.5,23.65,19.35,0.04,0.04,0.04,0.86,0.94,0.77,1.27,1.39,1.14,build,en,2124,exact,scraped
foremost,1.06,1.0,1.11,100,16.31,17.94,14.68,0.57,0.63,0.51,9.33,10.26,8.4,9.01,9.91,8.11,foremost,en,2124,exact,scraped
performance,1.06,1.0,1.11,100,20.69,22.76,18.62,0.03,0.03,0.02,0.57,0.62,0.51,1.27,1.39,1.14,performance,en,2124,exact,scraped
earlier,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,earlier,en,2124,exact,scraped
extract,1.06,1.0,1.11,100,13.01,14.31,11.71,0.13,0.14,0.12,1.71,1.88,1.54,1.69,1.86,1.52,extract,en,2124,exact,scraped
potential,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,potential,en,2124,exact,scraped
cnn,1.11,1.0,1.22,100,25.65,28.21,23.08,0.31,0.34,0.28,8.0,8.81,7.2,13.24,14.56,11.91,cnn,en,2124,exact,scraped
today,1.06,1.0,1.11,100,7.93,8.72,7.13,0.54,0.6,0.49,4.32,4.75,3.89,6.2,6.82,5.58,today,en,2124,exact,scraped
closer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,closer,en,2124,exact,scraped
impose,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,impose,en,2124,exact,scraped
paper,1.08,1.0,1.16,100,24.64,27.1,22.17,0.71,0.78,0.64,17.48,19.23,15.74,19.57,21.53,17.62,paper,en,2124,exact,scraped
dive,1.06,1.0,1.11,100,65.69,72.26,59.12,0.01,0.01,0.0,0.35,0.39,0.32,0.84,0.93,0.76,dive,en,2124,exact,scraped
leverage,1.06,1.0,1.11,100,14.59,16.04,13.13,0.01,0.01,0.01,0.15,0.16,0.13,0.42,0.46,0.38,leverage,en,2124,exact,scraped
gpus,1.06,1.0,1.11,100,10.53,11.59,9.48,0.02,0.03,0.02,0.25,0.28,0.23,0.42,0.46,0.38,gpus,en,2124,exact,scraped
dead,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dead,en,2124,exact,scraped
happen,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happen,en,2124,exact,scraped
texture,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texture,en,2124,exact,scraped
edge,1.24,1.12,1.36,100,35.88,39.47,32.29,0.78,0.86,0.71,28.16,30.98,25.35,40.56,44.61,36.5,edge,en,2124,exact,scraped
colors,1.06,1.0,1.11,100,11.56,12.72,10.41,0.06,0.06,0.05,0.65,0.71,0.58,0.84,0.93,0.76,colors,en,2124,exact,scraped
trying,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trying,en,2124,exact,scraped
expectation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expectation,en,2124,exact,scraped
longitude,1.06,1.0,1.11,100,18.13,19.94,16.32,0.15,0.16,0.13,2.68,2.95,2.41,1.69,1.86,1.52,longitude,en,2124,exact,scraped
question,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,question,en,2124,exact,scraped
sigmoid,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sigmoid,en,2124,exact,scraped
sop,1.06,1.0,1.11,100,22.92,25.21,20.63,0.01,0.01,0.01,0.15,0.16,0.13,0.42,0.46,0.38,sop,en,2124,exact,scraped
activation,1.06,1.0,1.11,100,7.21,7.94,6.49,0.02,0.02,0.01,0.11,0.12,0.1,0.42,0.46,0.38,activation,en,2124,exact,scraped
arbitration,1.06,1.0,1.11,100,34.88,38.37,31.39,0.16,0.17,0.14,5.5,6.05,4.95,10.56,11.62,9.51,arbitration,en,2124,exact,scraped
artists,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artists,en,2124,exact,scraped
generates,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,generates,en,2124,exact,scraped
kanye,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kanye,en,2124,exact,scraped
w,1.06,1.0,1.11,100,8.0,8.8,7.2,0.18,0.2,0.16,1.45,1.59,1.3,4.37,4.8,3.93,w,en,2124,exact,scraped
organ,1.06,1.0,1.11,100,32.78,36.06,29.5,0.05,0.06,0.05,1.8,1.98,1.62,2.96,3.25,2.66,organ,en,2124,exact,scraped
classifier,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,classifier,en,2124,exact,scraped
importing,2.73,2.45,3.0,100,52.16,57.38,46.95,0.02,0.02,0.01,0.79,0.87,0.71,1.41,1.55,1.27,importing,en,2124,exact,scraped
understandable,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,understandable,en,2124,exact,scraped
artist,1.35,1.21,1.48,100,30.55,33.61,27.5,0.14,0.15,0.12,4.16,4.57,3.74,6.62,7.28,5.96,artist,en,2124,exact,scraped
performances,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,performances,en,2124,exact,scraped
reasonably,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reasonably,en,2124,exact,scraped
interact,1.06,1.0,1.11,100,17.83,19.62,16.05,2.02,2.22,1.82,36.04,39.65,32.44,32.95,36.25,29.66,interact,en,2124,exact,scraped
adjustment,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adjustment,en,2124,exact,scraped
cp,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cp,en,2124,exact,scraped
processes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processes,en,2124,exact,scraped
expert,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expert,en,2124,exact,scraped
similar,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,similar,en,2124,exact,scraped
nodes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nodes,en,2124,exact,scraped
numbers,1.06,1.0,1.11,100,7.25,7.98,6.53,0.22,0.24,0.19,1.56,1.72,1.4,3.52,3.87,3.17,numbers,en,2124,exact,scraped
ps project,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ps project,en,2124,exact,scraped
productive,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,productive,en,2124,exact,scraped
big,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,big,en,2124,exact,scraped
consider,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,consider,en,2124,exact,scraped
algorithmic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,algorithmic,en,2124,exact,scraped
vectorization,1.06,1.0,1.11,100,33.91,37.3,30.52,0.01,0.01,0.01,0.4,0.44,0.36,0.42,0.46,0.38,vectorization,en,2124,exact,scraped
likely,1.06,1.0,1.11,100,17.55,19.3,15.79,0.02,0.02,0.01,0.29,0.31,0.26,0.42,0.46,0.38,likely,en,2124,exact,scraped
initialized,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,initialized,en,2124,exact,scraped
details,1.06,1.0,1.11,100,13.32,14.66,11.99,0.22,0.24,0.19,2.88,3.16,2.59,3.52,3.87,3.17,details,en,2124,exact,scraped
left,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,en,2124,exact,scraped
corner,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corner,en,2124,exact,scraped
height,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,height,en,2124,exact,scraped
sequentially,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sequentially,en,2124,exact,scraped
longer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,longer,en,2124,exact,scraped
push,1.06,1.0,1.11,100,23.58,25.94,21.22,0.02,0.02,0.02,0.47,0.51,0.42,1.27,1.39,1.14,push,en,2124,exact,scraped
datum,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,datum,en,2124,exact,scraped
well,1.06,1.0,1.11,100,8.35,9.19,7.52,0.1,0.11,0.09,0.82,0.9,0.73,2.11,2.32,1.9,well,en,2124,exact,scraped
detecting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,detecting,en,2124,exact,scraped
move,1.81,1.63,1.99,100,66.63,73.3,59.97,0.27,0.29,0.24,17.82,19.6,16.03,12.96,14.25,11.66,move,en,2124,exact,scraped
aws,1.9,1.71,2.09,100,62.8,69.08,56.52,1.21,1.33,1.09,76.21,83.83,68.58,78.44,86.28,70.59,aws,en,2124,exact,scraped
business,1.06,1.0,1.11,100,19.89,21.88,17.9,1.43,1.57,1.28,28.35,31.19,25.52,54.78,60.26,49.3,business,en,2124,exact,scraped
large,1.06,1.0,1.11,100,13.17,14.49,11.86,0.05,0.05,0.04,0.66,0.72,0.59,0.84,0.93,0.76,large,en,2124,exact,scraped
modifying,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,modifying,en,2124,exact,scraped
fastai,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fastai,en,2124,exact,scraped
making,1.06,1.0,1.11,100,5.13,5.64,4.62,0.04,0.04,0.04,0.2,0.22,0.18,0.84,0.93,0.76,making,en,2124,exact,scraped
software,1.66,1.49,1.82,100,40.63,44.69,36.57,0.52,0.57,0.47,21.19,23.31,19.08,24.22,26.64,21.8,software,en,2124,exact,scraped
colorful,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,colorful,en,2124,exact,scraped
ends,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ends,en,2124,exact,scraped
continuously,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,continuously,en,2124,exact,scraped
progress,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,progress,en,2124,exact,scraped
progressively,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,progressively,en,2124,exact,scraped
distances,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,distances,en,2124,exact,scraped
officer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,officer,en,2124,exact,scraped
account,1.09,1.0,1.19,100,10.96,12.06,9.86,2.0,2.2,1.8,21.91,24.1,19.72,21.83,24.01,19.64,account,en,2124,exact,scraped
enforce,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,enforce,en,2124,exact,scraped
series,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,series,en,2124,exact,scraped
followed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,followed,en,2124,exact,scraped
f logits,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f logits,en,2124,exact,scraped
samples,1.06,1.0,1.11,100,13.49,14.84,12.14,0.83,0.91,0.74,11.16,12.27,10.04,17.88,19.67,16.1,samples,en,2124,exact,scraped
developers,1.26,1.14,1.39,100,50.61,55.67,45.55,0.03,0.03,0.02,1.4,1.54,1.26,2.11,2.32,1.9,developers,en,2124,exact,scraped
script,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,script,en,2124,exact,scraped
prediction,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prediction,en,2124,exact,scraped
entirely,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,entirely,en,2124,exact,scraped
y min,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y min,en,2124,exact,scraped
researchers,1.06,1.0,1.11,100,20.88,22.97,18.79,0.01,0.01,0.01,0.24,0.26,0.21,0.42,0.46,0.38,researchers,en,2124,exact,scraped
assign,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assign,en,2124,exact,scraped
sure,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sure,en,2124,exact,scraped
intend,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intend,en,2124,exact,scraped
leave,1.06,1.0,1.11,100,20.52,22.57,18.47,0.01,0.01,0.01,0.18,0.2,0.16,0.42,0.46,0.38,leave,en,2124,exact,scraped
diversity,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diversity,en,2124,exact,scraped
right,1.06,1.0,1.11,100,2.19,2.41,1.98,0.14,0.15,0.12,0.3,0.33,0.27,2.11,2.32,1.9,right,en,2124,exact,scraped
original,1.06,1.0,1.11,100,12.72,14.0,11.45,0.16,0.18,0.15,2.08,2.28,1.87,3.94,4.34,3.55,original,en,2124,exact,scraped
includes,1.06,1.0,1.11,100,3.1,3.41,2.79,0.14,0.16,0.13,0.44,0.48,0.39,1.69,1.86,1.52,includes,en,2124,exact,scraped
yank,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yank,en,2124,exact,scraped
web,1.06,1.0,1.11,100,25.54,28.09,22.98,0.2,0.22,0.18,5.15,5.66,4.63,7.32,8.05,6.59,web,en,2124,exact,scraped
measure,1.06,1.0,1.11,100,45.13,49.65,40.62,0.0,0.0,0.0,0.05,0.05,0.04,0.42,0.46,0.38,measure,en,2124,exact,scraped
sense,1.15,1.04,1.27,100,26.23,28.85,23.61,2.48,2.73,2.24,65.17,71.69,58.66,31.26,34.39,28.14,sense,en,2124,exact,scraped
inform,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inform,en,2124,exact,scraped
update,1.06,1.0,1.11,100,11.88,13.07,10.69,0.47,0.52,0.43,5.64,6.21,5.08,8.59,9.45,7.73,update,en,2124,exact,scraped
randomized,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,randomized,en,2124,exact,scraped
initialize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,initialize,en,2124,exact,scraped
imlist,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,imlist,en,2124,exact,scraped
printed,2.36,2.12,2.59,100,83.11,91.42,74.8,0.02,0.02,0.02,1.84,2.02,1.65,0.42,0.46,0.38,printed,en,2124,exact,scraped
changed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,en,2124,exact,scraped
approaching,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaching,en,2124,exact,scraped
condense,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,condense,en,2124,exact,scraped
distributed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,distributed,en,2124,exact,scraped
cfg,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cfg,en,2124,exact,scraped
shape,1.06,1.0,1.11,100,19.37,21.31,17.43,0.02,0.02,0.02,0.38,0.41,0.34,0.42,0.46,0.38,shape,en,2124,exact,scraped
company,1.15,1.03,1.26,100,20.31,22.34,18.28,0.47,0.52,0.42,9.52,10.48,8.57,12.67,13.94,11.41,company,en,2124,exact,scraped
new w,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,new w,en,2124,exact,scraped
documents,1.06,1.0,1.11,100,16.55,18.2,14.89,0.79,0.87,0.72,13.15,14.47,11.84,15.35,16.88,13.81,documents,en,2124,exact,scraped
proto,1.08,1.0,1.16,100,34.97,38.47,31.48,0.48,0.53,0.43,16.71,18.38,15.04,20.0,22.0,18.0,proto,en,2124,exact,scraped
stored,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stored,en,2124,exact,scraped
ideate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ideate,en,2124,exact,scraped
iterations,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iterations,en,2124,exact,scraped
relu,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,relu,en,2124,exact,scraped
mountain,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mountain,en,2124,exact,scraped
take,1.06,1.0,1.11,100,11.16,12.27,10.04,0.02,0.02,0.02,0.21,0.23,0.19,0.42,0.46,0.38,take,en,2124,exact,scraped
torontocollection,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,torontocollection,en,2124,exact,scraped
blogging,1.42,1.28,1.56,100,46.31,50.94,41.68,1.35,1.49,1.22,62.66,68.93,56.4,40.7,44.77,36.63,blogging,en,2124,exact,scraped
whitepaper,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whitepaper,en,2124,exact,scraped
learningthe,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,learningthe,en,2124,exact,scraped
newsroom,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,newsroom,en,2124,exact,scraped
quick,1.06,1.0,1.11,100,7.77,8.55,7.0,0.05,0.05,0.04,0.36,0.39,0.32,1.27,1.39,1.14,quick,en,2124,exact,scraped
user,1.06,1.0,1.11,100,1.56,1.71,1.4,0.04,0.04,0.03,0.06,0.06,0.05,0.42,0.46,0.38,user,en,2124,exact,scraped
accept,1.06,1.0,1.11,100,7.74,8.51,6.97,0.07,0.07,0.06,0.51,0.56,0.46,0.84,0.93,0.76,accept,en,2124,exact,scraped
updatemore,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,updatemore,en,2124,exact,scraped
arxiv,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,arxiv,en,2124,exact,scraped
category,1.06,1.0,1.11,100,9.11,10.02,8.2,0.05,0.06,0.05,0.47,0.52,0.43,1.27,1.39,1.14,category,en,2124,exact,scraped
retweet,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,retweet,en,2124,exact,scraped
returned,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,returned,en,2124,exact,scraped
hacker,1.08,1.0,1.17,100,26.53,29.19,23.88,0.67,0.73,0.6,17.68,19.45,15.91,14.65,16.11,13.18,hacker,en,2124,exact,scraped
coresite,1.06,1.0,1.11,100,66.24,72.87,59.62,0.02,0.02,0.01,1.01,1.11,0.91,0.42,0.46,0.38,coresite,en,2124,exact,scraped
st,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,st,en,2124,exact,scraped
entire,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,entire,en,2124,exact,scraped
effect,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,effect,en,2124,exact,scraped
engineer,1.1,1.0,1.2,100,51.46,56.6,46.31,0.05,0.06,0.05,2.8,3.07,2.52,6.06,6.66,5.45,engineer,en,2124,exact,scraped
releasenote,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,releasenote,en,2124,exact,scraped
systems,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,systems,en,2124,exact,scraped
implementation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,implementation,en,2124,exact,scraped
collaboration,1.14,1.02,1.25,100,50.06,55.07,45.06,0.02,0.03,0.02,1.25,1.38,1.13,2.96,3.25,2.66,collaboration,en,2124,exact,scraped
lists,1.06,1.0,1.11,100,26.59,29.25,23.93,0.04,0.04,0.03,1.0,1.1,0.9,1.27,1.39,1.14,lists,en,2124,exact,scraped
unit,1.06,1.0,1.11,100,20.33,22.36,18.3,0.05,0.06,0.05,1.08,1.19,0.97,1.69,1.86,1.52,unit,en,2124,exact,scraped
success,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,en,2124,exact,scraped
institute,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,institute,en,2124,exact,scraped
tune,1.68,1.52,1.85,100,37.83,41.62,34.05,0.06,0.06,0.05,2.12,2.33,1.91,1.69,1.86,1.52,tune,en,2124,exact,scraped
possibilities,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,possibilities,en,2124,exact,scraped
updating,1.06,1.0,1.11,100,5.87,6.46,5.29,0.11,0.12,0.1,0.65,0.71,0.58,3.1,3.41,2.79,updating,en,2124,exact,scraped
collaboratively,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collaboratively,en,2124,exact,scraped
handful,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,handful,en,2124,exact,scraped
