Keyword,ad_position_average,ad_position_max,ad_position_min,bid,cpc_average,cpc_max,cpc_min,daily_clicks_average,daily_clicks_max,daily_clicks_min,daily_cost_average,daily_cost_max,daily_cost_min,daily_impressions_average,daily_impressions_max,daily_impressions_min,key,language,loc_id,match,source
startseite,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,startseite,en,2124,exact,scraped
assistance,1.06,1.0,1.11,100,0.59,0.65,0.53,0.15,0.16,0.13,0.09,0.1,0.08,7.05,7.75,6.34,assistance,en,2124,exact,scraped
acheter,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,acheter,en,2124,exact,scraped
orta,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,orta,en,2124,exact,scraped
bulun,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bulun,en,2124,exact,scraped
gven,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gven,en,2124,exact,scraped
university,1.06,1.0,1.11,100,1.78,1.96,1.6,1.3,1.43,1.17,2.32,2.55,2.09,105.32,115.86,94.79,university,en,2124,exact,scraped
follow,1.06,1.0,1.11,100,0.46,0.51,0.42,0.02,0.03,0.02,0.01,0.01,0.01,0.9,0.99,0.81,follow,en,2124,exact,scraped
projeto,1.06,1.0,1.11,100,0.48,0.53,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.79,0.65,projeto,en,2124,exact,scraped
engenharia,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,engenharia,en,2124,exact,scraped
educativas,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,educativas,en,2124,exact,scraped
inicio,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inicio,en,2124,exact,scraped
tcnico,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tcnico,en,2124,exact,scraped
obra,1.06,1.0,1.11,100,0.36,0.4,0.33,0.04,0.04,0.03,0.01,0.02,0.01,0.9,0.99,0.81,obra,en,2124,exact,scraped
ingnierie,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ingnierie,en,2124,exact,scraped
toda,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,toda,en,2124,exact,scraped
subscription,1.06,1.0,1.11,100,1.17,1.29,1.06,0.12,0.13,0.11,0.14,0.16,0.13,1.81,1.99,1.63,subscription,en,2124,exact,scraped
education,1.06,1.0,1.11,100,1.03,1.14,0.93,0.74,0.82,0.67,0.77,0.84,0.69,39.93,43.92,35.93,education,en,2124,exact,scraped
sozialen,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sozialen,en,2124,exact,scraped
medien,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medien,en,2124,exact,scraped
edin,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edin,en,2124,exact,scraped
localizar,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,localizar,en,2124,exact,scraped
linkedin,1.06,1.0,1.11,100,20.35,22.39,18.32,904.27,994.69,813.84,18405.81,20246.39,16565.23,11825.06,13007.57,10642.55,linkedin,en,2124,exact,scraped
comprar,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,comprar,en,2124,exact,scraped
tienda,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tienda,en,2124,exact,scraped
animasyonu,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animasyonu,en,2124,exact,scraped
alle,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alle,en,2124,exact,scraped
lamp,1.06,1.0,1.11,100,1.36,1.49,1.22,2.2,2.42,1.98,2.98,3.28,2.68,68.11,74.92,61.3,lamp,en,2124,exact,scraped
kyle,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kyle,en,2124,exact,scraped
combine,1.06,1.0,1.11,100,1.54,1.69,1.38,0.39,0.43,0.35,0.6,0.66,0.54,15.36,16.89,13.82,combine,en,2124,exact,scraped
crucial,1.06,1.0,1.11,100,1.8,1.98,1.62,0.33,0.36,0.3,0.59,0.65,0.53,7.41,8.15,6.67,crucial,en,2124,exact,scraped
revise,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,revise,en,2124,exact,scraped
returns,1.06,1.0,1.11,100,0.39,0.43,0.35,0.03,0.03,0.03,0.01,0.01,0.01,0.9,0.99,0.81,returns,en,2124,exact,scraped
bounding,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bounding,en,2124,exact,scraped
boxes,1.1,1.0,1.19,100,20.9,22.99,18.81,6.09,6.7,5.48,127.22,139.94,114.49,398.35,438.19,358.52,boxes,en,2124,exact,scraped
dec,1.06,1.0,1.11,100,1.06,1.17,0.96,0.38,0.42,0.34,0.41,0.45,0.37,17.34,19.08,15.61,dec,en,2124,exact,scraped
originate,1.06,1.0,1.11,100,5.65,6.21,5.08,0.0,0.0,0.0,0.01,0.01,0.01,0.9,0.99,0.81,originate,en,2124,exact,scraped
responsibility,1.06,1.0,1.11,100,3.05,3.35,2.74,0.03,0.03,0.03,0.08,0.09,0.08,4.52,4.97,4.06,responsibility,en,2124,exact,scraped
course,1.06,1.0,1.11,100,1.14,1.26,1.03,0.15,0.17,0.14,0.17,0.19,0.16,7.05,7.75,6.34,course,en,2124,exact,scraped
sure,1.06,1.0,1.11,100,0.41,0.45,0.37,0.15,0.17,0.14,0.06,0.07,0.06,0.9,0.99,0.81,sure,en,2124,exact,scraped
bsico,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bsico,en,2124,exact,scraped
initially,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,initially,en,2124,exact,scraped
flip,1.06,1.0,1.11,100,0.84,0.93,0.76,0.3,0.33,0.27,0.25,0.28,0.23,10.84,11.92,9.76,flip,en,2124,exact,scraped
level,1.06,1.0,1.11,100,2.96,3.26,2.66,2.57,2.83,2.31,7.61,8.37,6.85,44.44,48.89,40.0,level,en,2124,exact,scraped
popular,1.06,1.0,1.11,100,0.83,0.91,0.75,0.05,0.06,0.05,0.04,0.05,0.04,1.81,1.99,1.63,popular,en,2124,exact,scraped
involve,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,involve,en,2124,exact,scraped
primary,1.06,1.0,1.11,100,0.83,0.91,0.74,0.05,0.05,0.04,0.04,0.04,0.04,0.72,0.79,0.65,primary,en,2124,exact,scraped
feel,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feel,en,2124,exact,scraped
winner,1.06,1.0,1.11,100,0.67,0.74,0.61,2.01,2.21,1.8,1.35,1.48,1.21,25.65,28.22,23.09,winner,en,2124,exact,scraped
imagenet,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,imagenet,en,2124,exact,scraped
complex,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,complex,en,2124,exact,scraped
controller,1.06,1.0,1.11,100,2.13,2.34,1.92,8.52,9.37,7.67,18.15,19.97,16.34,123.93,136.33,111.54,controller,en,2124,exact,scraped
upcome,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upcome,en,2124,exact,scraped
address,1.06,1.0,1.11,100,0.8,0.88,0.72,0.04,0.04,0.03,0.03,0.03,0.03,1.81,1.99,1.63,address,en,2124,exact,scraped
addresslocality,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,addresslocality,en,2124,exact,scraped
large,1.06,1.0,1.11,100,0.28,0.31,0.25,0.02,0.03,0.02,0.01,0.01,0.01,0.9,0.99,0.81,large,en,2124,exact,scraped
finance,1.06,1.0,1.11,100,0.75,0.83,0.68,1.4,1.54,1.26,1.05,1.16,0.95,18.25,20.07,16.42,finance,en,2124,exact,scraped
task,1.06,1.0,1.11,100,1.2,1.32,1.08,0.03,0.03,0.03,0.04,0.04,0.03,2.35,2.58,2.11,task,en,2124,exact,scraped
specific,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,specific,en,2124,exact,scraped
mission,1.06,1.0,1.11,100,1.21,1.33,1.09,0.02,0.02,0.02,0.02,0.03,0.02,1.63,1.79,1.46,mission,en,2124,exact,scraped
transaction,1.06,1.0,1.11,100,0.34,0.38,0.31,0.02,0.03,0.02,0.01,0.01,0.01,0.9,0.99,0.81,transaction,en,2124,exact,scraped
discuss,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,discuss,en,2124,exact,scraped
total,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,total,en,2124,exact,scraped
googlenet,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,googlenet,en,2124,exact,scraped
activation,1.06,1.0,1.11,100,0.29,0.32,0.26,0.09,0.09,0.08,0.02,0.03,0.02,2.53,2.78,2.28,activation,en,2124,exact,scraped
gigantic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gigantic,en,2124,exact,scraped
summarization,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,summarization,en,2124,exact,scraped
inventor,1.06,1.0,1.11,100,13.45,14.8,12.11,1.6,1.76,1.44,21.46,23.61,19.32,67.39,74.12,60.65,inventor,en,2124,exact,scraped
dataset,1.06,1.0,1.11,100,2.08,2.29,1.88,0.07,0.08,0.07,0.15,0.17,0.14,7.41,8.15,6.67,dataset,en,2124,exact,scraped
place,1.06,1.0,1.11,100,3.72,4.1,3.35,0.0,0.0,0.0,0.01,0.01,0.01,0.9,0.99,0.81,place,en,2124,exact,scraped
care,1.06,1.0,1.11,100,2.38,2.62,2.14,0.26,0.28,0.23,0.62,0.68,0.55,7.59,8.35,6.83,care,en,2124,exact,scraped
vacuum,1.06,1.0,1.11,100,5.14,5.66,4.63,3.17,3.48,2.85,16.28,17.91,14.65,292.49,321.74,263.24,vacuum,en,2124,exact,scraped
primer,1.06,1.0,1.11,100,0.9,0.99,0.81,1.13,1.24,1.01,1.01,1.11,0.91,46.61,51.27,41.95,primer,en,2124,exact,scraped
path,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,path,en,2124,exact,scraped
tracing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tracing,en,2124,exact,scraped
tensorflow,1.06,1.0,1.11,100,7.39,8.13,6.65,0.14,0.15,0.12,1.02,1.12,0.92,24.75,27.23,22.28,tensorflow,en,2124,exact,scraped
action,1.06,1.0,1.11,100,0.97,1.07,0.87,0.11,0.12,0.1,0.11,0.12,0.1,4.52,4.97,4.06,action,en,2124,exact,scraped
streaming,1.06,1.0,1.11,100,0.83,0.91,0.75,1.69,1.85,1.52,1.4,1.54,1.26,51.31,56.44,46.18,streaming,en,2124,exact,scraped
loading,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loading,en,2124,exact,scraped
pipeline,1.06,1.0,1.11,100,3.71,4.08,3.34,0.97,1.07,0.88,3.61,3.97,3.25,94.85,104.33,85.36,pipeline,en,2124,exact,scraped
basic,1.06,1.0,1.11,100,0.5,0.55,0.45,0.09,0.1,0.08,0.04,0.05,0.04,2.53,2.78,2.28,basic,en,2124,exact,scraped
tasks,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tasks,en,2124,exact,scraped
minorize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minorize,en,2124,exact,scraped
makes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,makes,en,2124,exact,scraped
method,1.06,1.0,1.11,100,1.13,1.25,1.02,0.61,0.67,0.55,0.7,0.76,0.63,25.65,28.22,23.09,method,en,2124,exact,scraped
temo,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temo,en,2124,exact,scraped
expos,1.06,1.0,1.11,100,19.47,21.42,17.52,0.12,0.13,0.11,2.33,2.57,2.1,2.53,2.78,2.28,expos,en,2124,exact,scraped
comment,1.06,1.0,1.11,100,0.85,0.93,0.76,0.03,0.03,0.03,0.03,0.03,0.02,0.9,0.99,0.81,comment,en,2124,exact,scraped
similarities,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,similarities,en,2124,exact,scraped
safe,1.06,1.0,1.11,100,4.52,4.98,4.07,1.28,1.41,1.16,5.81,6.39,5.23,65.94,72.53,59.35,safe,en,2124,exact,scraped
careful,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,careful,en,2124,exact,scraped
natural,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,natural,en,2124,exact,scraped
philanthropie,1.06,1.0,1.11,100,0.42,0.46,0.38,0.02,0.03,0.02,0.01,0.01,0.01,0.9,0.99,0.81,philanthropie,en,2124,exact,scraped
data,1.06,1.0,1.11,100,0.47,0.52,0.43,0.49,0.54,0.44,0.23,0.26,0.21,16.62,18.28,14.96,data,en,2124,exact,scraped
set,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,set,en,2124,exact,scraped
train,1.06,1.0,1.11,100,2.48,2.72,2.23,0.38,0.42,0.34,0.94,1.04,0.85,24.93,27.42,22.44,train,en,2124,exact,scraped
fate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fate,en,2124,exact,scraped
normalization,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normalization,en,2124,exact,scraped
batch,1.06,1.0,1.11,100,0.84,0.92,0.75,0.01,0.01,0.01,0.01,0.01,0.01,0.9,0.99,0.81,batch,en,2124,exact,scraped
backpass,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,backpass,en,2124,exact,scraped
transform,1.06,1.0,1.11,100,0.64,0.71,0.58,0.04,0.04,0.03,0.02,0.03,0.02,0.9,0.99,0.81,transform,en,2124,exact,scraped
palletsproject,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,palletsproject,en,2124,exact,scraped
wait,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wait,en,2124,exact,scraped
report,1.06,1.0,1.11,100,1.22,1.34,1.09,0.07,0.08,0.06,0.09,0.09,0.08,4.52,4.97,4.06,report,en,2124,exact,scraped
logical,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logical,en,2124,exact,scraped
def,1.06,1.0,1.11,100,1.83,2.01,1.64,0.45,0.49,0.4,0.82,0.9,0.74,32.88,36.17,29.59,def,en,2124,exact,scraped
self,1.06,1.0,1.11,100,2.07,2.28,1.87,0.31,0.34,0.27,0.63,0.7,0.57,3.25,3.58,2.93,self,en,2124,exact,scraped
angle,1.06,1.0,1.11,100,1.04,1.14,0.93,0.03,0.04,0.03,0.03,0.04,0.03,1.81,1.99,1.63,angle,en,2124,exact,scraped
happens,1.06,1.0,1.11,100,0.99,1.08,0.89,0.02,0.02,0.02,0.02,0.02,0.02,0.9,0.99,0.81,happens,en,2124,exact,scraped
default,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default,en,2124,exact,scraped
completion,1.06,1.0,1.11,100,0.69,0.76,0.62,0.23,0.26,0.21,0.16,0.18,0.15,3.43,3.78,3.09,completion,en,2124,exact,scraped
portable,1.06,1.0,1.11,100,0.87,0.96,0.78,0.22,0.24,0.2,0.19,0.21,0.17,5.24,5.76,4.72,portable,en,2124,exact,scraped
googles,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,googles,en,2124,exact,scraped
suit,1.06,1.0,1.11,100,2.81,3.1,2.53,1.36,1.5,1.23,3.84,4.22,3.45,141.09,155.2,126.99,suit,en,2124,exact,scraped
governance,1.06,1.0,1.11,100,2.8,3.08,2.52,0.03,0.03,0.02,0.08,0.08,0.07,6.14,6.76,5.53,governance,en,2124,exact,scraped
completeness,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completeness,en,2124,exact,scraped
portability,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,portability,en,2124,exact,scraped
researcher,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,researcher,en,2124,exact,scraped
autonomously,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,autonomously,en,2124,exact,scraped
frame,1.06,1.0,1.11,100,2.36,2.59,2.12,3.06,3.37,2.76,7.22,7.94,6.49,129.53,142.49,116.58,frame,en,2124,exact,scraped
best,1.06,1.0,1.11,100,1.35,1.49,1.22,0.03,0.04,0.03,0.05,0.05,0.04,3.61,3.97,3.25,best,en,2124,exact,scraped
valuation,1.06,1.0,1.11,100,3.66,4.03,3.3,0.04,0.04,0.03,0.14,0.15,0.12,8.67,9.54,7.8,valuation,en,2124,exact,scraped
ramsey,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ramsey,en,2124,exact,scraped
resultant,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resultant,en,2124,exact,scraped
acquire,1.06,1.0,1.11,100,3.55,3.91,3.2,0.06,0.07,0.06,0.22,0.25,0.2,9.94,10.93,8.94,acquire,en,2124,exact,scraped
methods,1.06,1.0,1.11,100,2.07,2.28,1.87,0.02,0.02,0.02,0.04,0.04,0.04,0.9,0.99,0.81,methods,en,2124,exact,scraped
tal,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tal,en,2124,exact,scraped
nation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nation,en,2124,exact,scraped
riemannian,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,riemannian,en,2124,exact,scraped
changes,1.06,1.0,1.11,100,0.86,0.95,0.78,0.17,0.18,0.15,0.14,0.16,0.13,7.77,8.55,6.99,changes,en,2124,exact,scraped
torchvision,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,torchvision,en,2124,exact,scraped
cooperation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooperation,en,2124,exact,scraped
ious,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ious,en,2124,exact,scraped
multiagent,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multiagent,en,2124,exact,scraped
filter,1.06,1.0,1.11,100,1.26,1.39,1.14,0.51,0.56,0.46,0.64,0.7,0.58,34.51,37.96,31.06,filter,en,2124,exact,scraped
applicable,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,applicable,en,2124,exact,scraped
translation,1.06,1.0,1.11,100,1.14,1.25,1.02,0.59,0.64,0.53,0.67,0.73,0.6,56.55,62.2,50.89,translation,en,2124,exact,scraped
fit,1.06,1.0,1.11,100,1.08,1.19,0.97,0.26,0.28,0.23,0.28,0.31,0.25,8.67,9.54,7.8,fit,en,2124,exact,scraped
dissimilarity,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dissimilarity,en,2124,exact,scraped
reshape,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reshape,en,2124,exact,scraped
designer,1.06,1.0,1.11,100,1.32,1.45,1.19,0.15,0.17,0.14,0.2,0.22,0.18,8.31,9.14,7.48,designer,en,2124,exact,scraped
performance,1.06,1.0,1.11,100,0.92,1.01,0.83,0.06,0.06,0.05,0.05,0.06,0.05,4.34,4.77,3.9,performance,en,2124,exact,scraped
imagen,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,imagen,en,2124,exact,scraped
person,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,person,en,2124,exact,scraped
allege,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allege,en,2124,exact,scraped
legal,1.06,1.0,1.11,100,1.73,1.9,1.56,0.12,0.13,0.1,0.2,0.22,0.18,6.87,7.55,6.18,legal,en,2124,exact,scraped
require,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,require,en,2124,exact,scraped
accommodation,1.06,1.0,1.11,100,7.28,8.01,6.55,0.8,0.88,0.72,5.85,6.43,5.26,220.4,242.44,198.36,accommodation,en,2124,exact,scraped
infringement,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,infringement,en,2124,exact,scraped
case,1.06,1.0,1.11,100,3.08,3.38,2.77,0.69,0.76,0.62,2.12,2.34,1.91,69.37,76.31,62.44,case,en,2124,exact,scraped
modify,1.06,1.0,1.11,100,0.53,0.59,0.48,0.08,0.09,0.07,0.04,0.05,0.04,0.9,0.99,0.81,modify,en,2124,exact,scraped
gradients,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gradients,en,2124,exact,scraped
derivative,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,derivative,en,2124,exact,scraped
great,1.06,1.0,1.11,100,0.58,0.64,0.53,0.03,0.04,0.03,0.02,0.02,0.02,0.9,0.99,0.81,great,en,2124,exact,scraped
solution,1.06,1.0,1.11,100,4.63,5.09,4.17,0.14,0.16,0.13,0.66,0.73,0.6,5.96,6.56,5.37,solution,en,2124,exact,scraped
cancer,1.06,1.0,1.11,100,1.1,1.21,0.99,1.24,1.37,1.12,1.37,1.51,1.23,52.03,57.23,46.83,cancer,en,2124,exact,scraped
detection,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,detection,en,2124,exact,scraped
metric,1.06,1.0,1.11,100,9.22,10.14,8.3,0.01,0.01,0.01,0.09,0.1,0.08,0.9,0.99,0.81,metric,en,2124,exact,scraped
distance,1.06,1.0,1.11,100,0.68,0.75,0.61,1.33,1.47,1.2,0.91,1.0,0.82,18.43,20.27,16.58,distance,en,2124,exact,scraped
siliconangle,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,siliconangle,en,2124,exact,scraped
coo,1.06,1.0,1.11,100,2.46,2.7,2.21,0.08,0.09,0.07,0.2,0.21,0.18,2.71,2.98,2.44,coo,en,2124,exact,scraped
phase,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase,en,2124,exact,scraped
pair,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pair,en,2124,exact,scraped
urllib,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,urllib,en,2124,exact,scraped
understanding,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,understanding,en,2124,exact,scraped
graphs,1.06,1.0,1.11,100,2.32,2.55,2.09,4.22,4.64,3.8,9.79,10.77,8.81,163.86,180.24,147.47,graphs,en,2124,exact,scraped
beautifulsoup,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beautifulsoup,en,2124,exact,scraped
allow,1.06,1.0,1.11,100,0.37,0.4,0.33,1.84,2.02,1.65,0.67,0.74,0.61,42.82,47.1,38.53,allow,en,2124,exact,scraped
optimization,1.06,1.0,1.11,100,1.27,1.39,1.14,0.01,0.01,0.01,0.02,0.02,0.01,0.9,0.99,0.81,optimization,en,2124,exact,scraped
expedite,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expedite,en,2124,exact,scraped
productivity,1.06,1.0,1.11,100,10.66,11.72,9.59,0.0,0.0,0.0,0.01,0.01,0.01,0.9,0.99,0.81,productivity,en,2124,exact,scraped
parse,1.06,1.0,1.11,100,7.28,8.0,6.55,0.05,0.05,0.04,0.34,0.37,0.3,16.62,18.28,14.96,parse,en,2124,exact,scraped
pytorch,1.06,1.0,1.11,100,4.44,4.89,4.0,0.19,0.21,0.18,0.87,0.95,0.78,17.52,19.28,15.77,pytorch,en,2124,exact,scraped
tutorial,1.06,1.0,1.11,100,3.89,4.28,3.5,0.05,0.05,0.04,0.18,0.19,0.16,5.6,6.16,5.04,tutorial,en,2124,exact,scraped
physic,1.06,1.0,1.11,100,4.26,4.69,3.83,0.34,0.37,0.3,1.43,1.57,1.29,17.16,18.88,15.45,physic,en,2124,exact,scraped
deployment,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deployment,en,2124,exact,scraped
local,1.06,1.0,1.11,100,0.65,0.71,0.58,0.16,0.17,0.14,0.1,0.11,0.09,4.52,4.97,4.06,local,en,2124,exact,scraped
piore,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,piore,en,2124,exact,scraped
fair,1.06,1.0,1.11,100,1.19,1.31,1.07,0.11,0.12,0.1,0.13,0.14,0.11,5.06,5.56,4.55,fair,en,2124,exact,scraped
iterate,1.06,1.0,1.11,100,1.29,1.42,1.16,0.03,0.03,0.03,0.04,0.04,0.03,2.53,2.78,2.28,iterate,en,2124,exact,scraped
way,1.06,1.0,1.11,100,1.54,1.69,1.39,2.71,2.98,2.44,4.17,4.59,3.75,42.27,46.5,38.05,way,en,2124,exact,scraped
engine,1.06,1.0,1.11,100,1.24,1.36,1.11,0.04,0.05,0.04,0.05,0.06,0.05,4.16,4.57,3.74,engine,en,2124,exact,scraped
export,1.06,1.0,1.11,100,3.16,3.48,2.84,0.07,0.08,0.07,0.23,0.25,0.21,6.87,7.55,6.18,export,en,2124,exact,scraped
automation,1.06,1.0,1.11,100,3.98,4.38,3.58,0.21,0.23,0.18,0.82,0.9,0.74,35.95,39.55,32.36,automation,en,2124,exact,scraped
association,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,association,en,2124,exact,scraped
adhere,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adhere,en,2124,exact,scraped
life,1.06,1.0,1.11,100,0.39,0.43,0.35,0.1,0.11,0.09,0.04,0.04,0.04,1.81,1.99,1.63,life,en,2124,exact,scraped
library,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,library,en,2124,exact,scraped
capable,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,capable,en,2124,exact,scraped
majorizing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,majorizing,en,2124,exact,scraped
populare,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,populare,en,2124,exact,scraped
novas,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,novas,en,2124,exact,scraped
